,Coordinates,Oscillator_period,Genome,Age,status
creature_47,"['x_115', 'y_80']",11,"['31D68CD7', 'A868D1F6', 'F6EA182F', '71ABC68B', '781EBCDA', '79E26353', '609A5A00', '5AC64379', 'CB396FE8', 'F214D88C', 'D7FEF809', 'E79E7F1C', '6F191C90', 'ED4D675A', 'ACF8D8EF', '512CF997', '87F22AAD', 'A8F4B06D', '146FEE8E', '48D2AD62', '4409C73F', '8651B816', 'AA73AE3B', '7004D9AB']",54,Survived
creature_48,"['x_24', 'y_0']",43,"['8E2F6A08', 'B24193E2', '4334E12E', '5C663B20', 'F0857A2C', 'FD818DC7', 'E5AB6F17', '4A56F74E', '77972078', '8ACD51C4', 'ED00EE27', '47A37FCA', '646B0759', '1BF78A11', '31E39683', '54A079C6', 'B422B23B', 'FE7B6B7A', '599B32C2', 'D125132E', 'D8A92E3C', '7EB3E77B', 'DABA7092', 'CA1AE4A6']",54,Died
creature_49,"['x_123', 'y_1']",64,"['9D772F33', 'A68AB4F8', 'DE463DBB', '98737A12', 'EF82611F', 'D1FF16F6', '2613BDB5', '9F5708FD', 'CCE17E01', '76A20237', '5C196C71', '26FCC6BC', '6F93B719', '57423438', '6AB30EFF', '3EE1F875', '161DE8BF', 'E6001543', '5C663B20', '05C72989', 'DC5A92E6', 'CF1A7C2D', '1723419E', 'FBE28D74']",54,Survived
creature_50,"['x_49', 'y_67']",51,"['0B10F105', '358FD000', 'CF1A7C0D', '31E39683', 'EC0F0605', '60383F45', '5D58F1F0', '7C91C432', '57423438', 'B24193E2', '5C663B20', '0976CCCE', 'E770609B', '9730AC0C', 'D7F06CA2', 'F6E48655', '2C454444', '9C4E4EAE', 'FFDC28ED', 'E55BA5F7', '8FBE4AC1', '5E467C36', 'CA1EE4A6', 'BCC5E65D']",54,Died
creature_51,"['x_31', 'y_49']",10,"['3B8A44DE', '008E774A', '669B3447', 'FE7B6B7A', 'E28E136A', '17EB80B8', 'A207B9BC', '7553B544', 'DCDA92E6', '5D58F1F0', 'A3EE7326', 'ACDA7410', '530A1FCA', '3B951B04', '700D9AA0', '50DB2AD9', '4B3A6399', 'D7774606', '369A2DDB', '2A919B9F', 'DEDF14B2', 'EF82611F', 'B12687DA', '8E2F7A08']",54,Died
creature_52,"['x_79', 'y_98']",10,"['CD740434', '3C98EC06', 'DE0142E9', '6EDF0F54', 'B86D6C30', '26D96DE7', 'D7F06CA2', '9E8D9BD6', 'A135E906', '8C87CCBE', '310BA5F0', 'ACDE3410', '2A919B9F', '6E6629E9', '1CA01C7E', 'AE8C7899', '398087EE', '3A678B7B', '7A84216C', 'AD71C07A', '4D323709', 'CFCD02D5', '694ED0A1', '421FD0F6']",54,Survived
creature_53,"['x_108', 'y_0']",10,"['82510DED', '609A5A00', '965B4C99', 'C27344E7', 'CB4D823B', '9D772F33', '1364C764', '26CE880F', 'F01D8CC0', '1F8C0E23', '8F800EAB', 'B81CD5A5', 'ACF8D8EF', '5AC64379', 'AA73AE3B', '71ABC68B', 'CB396FE8', '32EA3D99', '7B575689', '398B8F2B', 'F214D88C', '7AE6A5BB', '781EBCDA', '4D323709']",54,Survived
creature_54,"['x_126', 'y_0']",10,"['05C72989', '9D772F33', 'FE7B6B7A', '98E417BC', '32EA3999', 'EED614EE', '41F946D6', '92D0C0DC', '7E753A16', 'F806879D', 'DC5A92E6', 'B24193E2', 'D35BC59B', '6E47AB36', '8FBE4AC1', '8651B816', '5C663B20', '7A5AE4B5', '3B8844DE', '26CE880F', '388FFE81', '3515223E', '9C4E4E2E', '133192FE']",54,Survived
creature_55,"['x_33', 'y_31']",10,"['6F2BF532', '93FC3ECE', '4A0CEEB6', 'FE7B6B7A', '211B71E6', 'FBD9389C', '3C98EC26', 'ACDE3490', 'BCC5E65D', '8F88DF8C', '77972078', '3E52C874', '5D58F1F0', '79616CF8', 'E7D5C8EF', '8E2F6A08', '8ACD51C4', 'DC5A92E6', '66D35483', 'BE047E54', 'CB1EE4A6', 'FFDC28ED', '0702527F', '278FC1D1']",54,Died
creature_56,"['x_0', 'y_11']",4,"['9D95816A', '4D323709', 'B928B8E5', 'EF11A67E', '11DF29E8', 'D8D5BB35', '277390C5', 'C926BEA1', '1D8FE1EC', '4409C73F', '7557B544', 'DEC8F315', '3A92397D', 'F6E48655', '6EA417E0', '07C9219F', 'A9D8997D', '622987DF', '84618BAA', '2FD158AF', '141F8A29', '26FCC6BC', 'DB9E0966', '358FD000']",54,Died
creature_57,"['x_124', 'y_30']",10,"['30A226CA', '512CF997', '292B67EF', '83369404', 'A8B7A77B', 'F91B6E91', '5FBC635A', '08D1ACFF', '669B3447', '2A919B9F', '5BBC635A', 'C87FFC02', '5ADB1A45', 'C87FFC02', '3875B979', 'DEC8F315', 'E6001543', 'D3D8FD08', '6EDF0F54', '352B87C5', '7E57851A', 'D3D8FD08', 'CF0511AD', '669B3447']",54,Survived
